ObjectID,Plat-Lot#,StreetAddress,city,state,Zip,ZipCode,geo_score,geo_address,geo_lat,geo_lon,List_type,Class Desc,Housing Units,Tax_Value$,Tax_Value,Tax_Bill$,Tax_Bill
031-0046-0000,031-0046-0000,323 DEXTER ST,Providence,RI,2907,02907,100,"323 DEXTER ST, PROVIDENCE, 02907",41.80767018,-71.42875571,Waste Collection ID,2 -5 Family,3,"$50,800.00 ",50800.00,"$1,714.52 ",1714.52
031-0077-0000,031-0077-0000,148 WAVERLY ST,Providence,RI,2907,02907,100,"148 WAVERLY ST, PROVIDENCE, 02907",41.80809602,-71.43419847,Waste Collection ID,Residential Vacant Land,3,"$12,300.00 ",12300.00,$415.16 ,415.16
031-0094-0000,031-0094-0000,105 Superior St,Providence,RI,2907,02907,100,"105 SUPERIOR ST, PROVIDENCE, 02907",41.81037027,-71.43191493,Waste Collection ID,2 -5 Family,2,"$81,700.00 ",81700.00,"$1,572.76 ",1572.76
031-0107-0000,031-0107-0000,43 SUPERIOR ST,Providence,RI,2907,02907,100,"43 SUPERIOR ST, PROVIDENCE, 02907",41.80971386,-71.42973015,City-owned Tax Sale,Residential Vacant Land,0,"$11,500.00 ",11500.00,$388.16 ,388.16
031-0132-0000,031-0132-0000,71 FORD ST,Providence,RI,2907,02907,100,"71 FORD ST, PROVIDENCE, 02907",41.80944587,-71.43060981,City-owned Tax Sale,Single Family,1,"$78,300.00 ",78300.00,"$2,642.64 ",2642.64
031-0148-0000,031-0148-0000,33 WAVERLY ST,Providence,RI,2907,02907,100,"33 WAVERLY ST, PROVIDENCE, 02907",41.80715014,-71.43002089,City-owned Tax Sale,Residential Vacant Land,0,"$11,600.00 ",11600.00,$391.52 ,391.52
031-0258-0000,031-0258-0000,80 FORD ST,Providence,RI,2907,02907,100,"80 FORD ST, PROVIDENCE, 02907",41.80934772,-71.43103085,Waste Collection ID,2 -5 Family,3,"$120,900.00 ",120900.00,"$2,327.36 ",2327.36
031-0261-0000,031-0261-0000,83 FORD ST,Providence,RI,2907,02907,100,"83 FORD ST, PROVIDENCE, 02907",41.80953978,-71.43097649,Waste Collection ID,Residential Vacant Land,1,"$32,800.00 ",32800.00,"$1,107.00 ",1107.00
031-0285-0000,031-0285-0000,137 BELLEVUE AVE,Providence,RI,2907,02907,100,"137 BELLEVUE AV, PROVIDENCE, 02907",41.80802954,-71.43035269,Waste Collection ID,2 -5 Family,3,"$127,500.00 ",127500.00,"$4,303.16 ",4303.16
031-0292-0000,031-0292-0000,111 BELLEVUE AVE,Providence,RI,2907,02907,100,"111 BELLEVUE AV, PROVIDENCE, 02907",41.80794014,-71.42932475,Waste Collection ID,Single Family,2,"$73,700.00 ",73700.00,"$1,418.76 ",1418.76
031-0302-0000,031-0302-0000,37 WAVERLY ST,Providence,RI,2907,02907,100,"37 WAVERLY ST, PROVIDENCE, 02907",41.80731061,-71.43023641,Waste Collection ID,2 -5 Family,2,"$97,000.00 ",97000.00,"$1,867.28 ",1867.28
031-0311-0000,031-0311-0000,128 BELLEVUE AVE,Providence,RI,2907,02907,100,"128 BELLEVUE AV, PROVIDENCE, 02907",41.80772893,-71.43017426,Unconfirmed Vacated,2 - 5 Family,3,"$76,500.00 ",76500.00,"$2,581.88 ",2581.88
031-0364-0000,031-0364-0000,80 WAVERLY ST,Providence,RI,2907,02907,100,"80 WAVERLY ST, PROVIDENCE, 02907",41.80746551,-71.43184643,Unconfirmed Vacated,2 - 5 Family,2,"$116,500.00 ",116500.00,"$3,931.88 ",3931.88
031-0381-0000,031-0381-0000,53 ALTHEA ST,Providence,RI,2907,02907,100,"53 ALTHEA ST, PROVIDENCE, 02907",41.80681979,-71.43114642,Waste Collection ID,2 -5 Family,3,"$127,400.00 ",127400.00,"$4,299.76 ",4299.76
031-0384-0000,031-0384-0000,65 ALTHEA ST,Providence,RI,2907,02907,100,"65 ALTHEA ST, PROVIDENCE, 02907",41.80688813,-71.43172628,City-owned Tax Sale,Residential Vacant Land,0,"$11,600.00 ",11600.00,$391.52 ,391.52
031-0399-0000,031-0399-0000,125 ALTHEA ST,Providence,RI,2907,02907,100,"125 ALTHEA ST, PROVIDENCE, 02907",41.80746285,-71.4335777,Waste Collection ID,2 -5 Family,3,"$119,400.00 ",119400.00,"$4,029.76 ",4029.76
031-0404-0000,031-0404-0000,147 ALTHEA ST,Providence,RI,2907,02907,100,"147 ALTHEA ST, PROVIDENCE, 02907",41.80767442,-71.43430626,Waste Collection ID,Church,2,"$71,500.00 ",71500.00,$0.00 ,0.00
031-0416-0000,031-0416-0000,130 ALTHEA ST,Providence,RI,2907,02907,100,"130 ALTHEA ST, PROVIDENCE, 02907",41.80729094,-71.43384943,Waste Collection ID,2 -5 Family,3,"$137,400.00 ",137400.00,"$4,637.28 ",4637.28
031-0434-0000,031-0434-0000,58 ALTHEA ST,Providence,RI,2907,02907,100,"58 ALTHEA ST, PROVIDENCE, 02907",41.80659316,-71.43140518,Waste Collection ID,2 -5 Family,3,"$134,500.00 ",134500.00,"$4,539.40 ",4539.40
031-0466-0000,031-0466-0000,68 FORD ST,Providence,RI,2907,02907,100,"68 FORD ST, PROVIDENCE, 02907",41.80922416,-71.4306195,Waste Collection ID,2 -5 Family,2,"$68,200.00 ",68200.00,"$2,301.76 ",2301.76
031-0471-0000,031-0471-0000,61 WAVERLY ST,Providence,RI,2907,02907,100,"61 WAVERLY ST, PROVIDENCE, 02907",41.80753198,-71.43107705,Waste Collection ID,2 -5 Family,3,"$132,400.00 ",132400.00,"$4,468.52 ",4468.52
031-0474-0000,031-0474-0000,49 WAVERLY ST,Providence,RI,2907,02907,100,"49 WAVERLY ST, PROVIDENCE, 02907",41.80733519,-71.43068465,City-owned Tax Sale,Residential Vacant Land,0,"$11,600.00 ",11600.00,$391.52 ,391.52
031-0477-0000,031-0477-0000,39 WAVERLY ST,Providence,RI,2907,02907,100,"39 WAVERLY ST, PROVIDENCE, 02907",41.80735086,-71.43037949,Waste Collection ID,Single Family,1,"$67,700.00 ",67700.00,"$2,284.88 ",2284.88
031-0497-0000,031-0497-0000,167 HANOVER ST,Providence,RI,2907,02907,100,"167 HANOVER ST, PROVIDENCE, 02907",41.80899781,-71.43121861,Waste Collection ID,2 -5 Family,3,"$159,200.00 ",159200.00,"$5,373.00 ",5373.00
031-0506-0000,031-0506-0000,201 HANOVER ST,Providence,RI,2907,02907,100,"201 HANOVER ST, PROVIDENCE, 02907",41.80929696,-71.43270889,Unconfirmed Vacated,2 -5 Family,2,"$77,700.00 ",77700.00,"$2,622.40 ",2622.40
031-0513-0000,031-0513-0000,106 FORD ST,Providence,RI,2907,02907,100,"106 FORD ST, PROVIDENCE, 02907",41.80960741,-71.43194618,City-owned Tax Sale,Residential Vacant Land,0,"$8,200.00 ",8200.00,$276.76 ,276.76
031-0548-0000,031-0548-0000,37 FORD ST,Providence,RI,2907,02907,100,"37 FORD ST, PROVIDENCE, 02907",41.80894456,-71.42904027,City-owned Tax Sale,Residential Vacant Land,0,"$11,500.00 ",11500.00,$388.16 ,388.16
031-0549-0000,031-0549-0000,33 FORD ST,Providence,RI,2907,02907,100,"33 FORD ST, PROVIDENCE, 02907",41.80889234,-71.42885121,City-owned Tax Sale,Residential Vacant Land,0,"$11,500.00 ",11500.00,$388.16 ,388.16
031-0575-0000,031-0575-0000,225 BELLEVUE AVE,Providence,RI,2907,02907,100,"225 BELLEVUE AV, PROVIDENCE, 02907",41.80888102,-71.43337857,Waste Collection ID,2 -5 Family,3,"$170,400.00 ",170400.00,"$5,751.00 ",5751.00
031-0578-0000,031-0578-0000,542 CRANSTON ST,Providence,RI,2907,02907,68.48,"524 CRANSTON ST, PROVIDENCE, 02907",41.80888209,-71.43398277,Waste Collection ID,Apartment Building,6,"$304,800.00 ",304800.00,"$11,201.40 ",11201.40
031-0584-0000,031-0584-0000,138 WILSON ST,Providence,RI,2907,02907,100,"138 WILSON ST, PROVIDENCE",41.81159514,-71.42800472,City-owned Tax Sale,Residential Vacant Land,0,"$3,200.00 ",3200.00,$108.00 ,108.00
031-0602-0000,031-0602-0000,49 HOLLIS ST,Providence,RI,2907,02907,100,"49 HOLLIS ST, PROVIDENCE, 02907",41.81095239,-71.43165487,Waste Collection ID,2 -5 Family,3,"$68,000.00 ",68000.00,"$2,295.00 ",2295.00
031-0619-0000,031-0619-0000,570 CRANSTON ST,Providence,RI,2907,02907,100,"570 CRANSTON ST, PROVIDENCE",41.80795552,-71.4347821,Waste Collection ID,Combination,5,"$317,100.00 ",317100.00,"$11,653.44 ",11653.44
032-0030-0000,032-0030-0000,126 COURTLAND ST,Providence,RI,2909,02909,68.5,"128 COURTLAND ST, PROVIDENCE, 02909",41.81869765,-71.4308708,City-owned Tax Sale,Residential Vacant Land,0,"$7,500.00 ",7500.00,$253.16 ,253.16
032-0108-0018,032-0108-0018,"8 Slocum St, Unit 0018",Providence,RI,2909,02909,100,"8 SLOCUM ST, PROVIDENCE, 02909",41.8170258,-71.43330324,Unconfirmed Vacated,Residential Condo,1,"$97,300.00 ",97300.00,"$1,873.04 ",1873.04
032-0108-0020,032-0108-0020,"8 Slocum St, Unit 0020",Providence,RI,2909,02909,100,"8 SLOCUM ST, PROVIDENCE, 02909",41.8170258,-71.43330324,Unconfirmed Vacated,Residential Condo,1,"$111,300.00 ",111300.00,"$2,142.56 ",2142.56
032-0108-0021,032-0108-0021,"8 Slocum St, Unit 0021",Providence,RI,2909,02909,100,"8 SLOCUM ST, PROVIDENCE, 02909",41.8170258,-71.43330324,Unconfirmed Vacated,Residential Condo,1,"$98,800.00 ",98800.00,"$1,901.92 ",1901.92
032-0108-0022,032-0108-0022,"8 Slocum St, Unit 0022",Providence,RI,2909,02909,100,"8 SLOCUM ST, PROVIDENCE, 02909",41.8170258,-71.43330324,Unconfirmed Vacated,Residential Condo,1,"$98,100.00 ",98100.00,"$1,888.44 ",1888.44
032-0167-0000,032-0167-0000,18 SPENCER ST,Providence,RI,2909,02909,100,"18 SPENCER ST, PROVIDENCE, 02909",41.81816099,-71.43358385,Waste Collection ID,2 -5 Family,3,"$124,000.00 ",124000.00,"$4,185.00 ",4185.00
032-0171-0000,032-0171-0000,35 MEADER ST,Providence,RI,2909,02909,100,"35 MEADER ST, PROVIDENCE, 02909",41.81766756,-71.43417137,Waste Collection ID,Single Family,1,"$157,600.00 ",157600.00,"$1,613.80 ",1613.80
032-0199-0000,032-0199-0000,183 BRIDGHAM ST,Providence,RI,2909,02909,68.5,"187 BRIDGHAM ST, PROVIDENCE, 02909",41.81694703,-71.42841552,City-owned Tax Sale,Residential Vacant Land,0,"$19,100.00 ",19100.00,$644.64 ,644.64
032-0265-0068,032-0265-0068,"30 Division St, Unit 0068",Providence,RI,2909,02909,100,"30 DIVISION ST, PROVIDENCE",41.81485652,-71.42921359,Unconfirmed Vacated,Charitable,1,"$121,200.00 ",121200.00,$0.00 ,0.00
032-0284-0000,032-0284-0000,27 Hammond St,Providence,RI,2909,02909,100,"27 HAMMOND ST, PROVIDENCE, 02909",41.81546691,-71.42885336,Waste Collection ID,Single Family,1,"$201,600.00 ",201600.00,"$6,804.00 ",6804.00
032-0306-0000,032-0306-0000,17 DIVISION ST,Providence,RI,2909,02909,100,"17 DIVISION ST, PROVIDENCE, 02909",41.81531716,-71.42824417,Waste Collection ID,2 -5 Family,2,"$252,600.00 ",252600.00,"$8,525.28 ",8525.28
032-0528-0000,032-0528-0000,1150 Westminster St,Providence,RI,2909,02909,100,"1150 WESTMINSTER ST, PROVIDENCE, 02909",41.8167174,-71.42785987,PRA owned,CI Vacant Land,0,"$18,500.00 ",18500.00,$679.88 ,679.88
033-0045-0000,033-0045-0000,42 COURTLAND ST,Providence,RI,2909,02909,100,"42 COURTLAND ST, PROVIDENCE, 02909",41.82124852,-71.43191305,Waste Collection ID,Combination,2,"$233,300.00 ",233300.00,"$8,573.80 ",8573.80
033-0091-0000,033-0091-0000,18 TIBER ST,Providence,RI,2909,02909,100,"18 TIBER ST, PROVIDENCE, 02909",41.8233909,-71.43308293,Waste Collection ID,2 -5 Family,3,"$154,100.00 ",154100.00,"$5,200.88 ",5200.88
033-0126-0000,033-0126-0000,94 RIDGE ST,Providence,RI,2909,02909,100,"94 RIDGE ST, PROVIDENCE, 02909",41.82176561,-71.4349278,Waste Collection ID,Apartment Building,6,"$323,600.00 ",323600.00,"$11,892.32 ",11892.32
033-0130-0004,033-0130-0004,"110 Gesler St, Unit 0004",Providence,RI,2909,02909,100,"110 GESLER ST, PROVIDENCE, 02909",41.82211978,-71.43397005,Waste Collection ID,Residential Condo,1,"$37,400.00 ",37400.00,$719.96 ,719.96
033-0134-0000,033-0134-0000,96 GESLER ST,Providence,RI,2909,02909,100,"96 GESLER ST, PROVIDENCE, 02909",41.82228009,-71.4334062,Waste Collection ID,2 -5 Family,3,"$128,000.00 ",128000.00,"$4,320.00 ",4320.00
033-0152-0000,033-0152-0000,174 ALMY ST,Providence,RI,2909,02909,68.5,"170 ALMY ST, PROVIDENCE, 02909",41.82212383,-71.43431992,Waste Collection ID,2 -5 Family,6,"$283,900.00 ",283900.00,"$9,581.64 ",9581.64
033-0156-0000,033-0156-0000,104 RIDGE ST,Providence,RI,2909,02909,100,"104 RIDGE ST, PROVIDENCE, 02909",41.82160504,-71.43501744,Waste Collection ID,Combination,5,"$335,200.00 ",335200.00,"$12,318.60 ",12318.60
033-0189-0000,033-0189-0000,153 ALMY ST,Providence,RI,2909,02909,100,"153 ALMY ST, PROVIDENCE, 02909",41.82124958,-71.43372937,Waste Collection ID,2 -5 Family,3,"$183,700.00 ",183700.00,"$6,199.88 ",6199.88
033-0209-0000,033-0209-0000,148 PENN ST,Providence,RI,2909,02909,100,"148 PENN ST, PROVIDENCE, 02909",41.82054077,-71.43483062,Waste Collection ID,2 -5 Family,3,"$116,900.00 ",116900.00,"$3,049.48 ",3049.48
033-0318-0000,033-0318-0000,114 GROVE ST,Providence,RI,2909,02909,79,"115 GROVE ST, PROVIDENCE, 02909",41.81977906,-71.43290139,City-owned Tax Sale,Residential Vacant Land,0,$400.00 ,400.00,$13.52 ,13.52
033-0327-0000,033-0327-0000,27 Gennaro Dr,Providence,RI,2909,02909,81,"27 GENNARO PL, PROVIDENCE",41.82165614,-71.4393633,City-owned Tax Sale,CI Vacant Land,0,$200.00 ,200.00,$7.36 ,7.36
033-0348-0000,033-0348-0000,189 VALLEY ST,Providence,RI,2909,02909,100,"189 VALLEY ST, PROVIDENCE, 02909",41.82198249,-71.4398939,Waste Collection ID,State,1,"$53,600.00 ",53600.00,$0.00 ,0.00
033-0469-0000,033-0469-0000,38 AMHERST ST,Providence,RI,2909,02909,100,"38 AMHERST ST, PROVIDENCE, 02909",41.82314681,-71.43945438,Waste Collection ID,2 -5 Family,3,"$96,600.00 ",96600.00,"$3,260.28 ",3260.28
033-0589-0000,033-0589-0000,32 HELME ST,Providence,RI,2909,02909,100,"32 HELME ST, PROVIDENCE, 02909",41.82113739,-71.43937707,City-owned Tax Sale,CI Vacant Land,0,"$25,200.00 ",25200.00,$926.12 ,926.12
033-0673-0000,033-0673-0000,122 GESLER ST,Providence,RI,2909,02909,100,"122 GESLER ST, PROVIDENCE, 02909",41.82207518,-71.43435684,Waste Collection ID,2 -5 Family,4,"$216,900.00 ",216900.00,"$7,320.40 ",7320.40
034-0020-0000,034-0020-0000,871 MANTON AVE,Providence,RI,2909,02909,100,"871 MANTON AV, PROVIDENCE, 02909",41.83360759,-71.46581837,Waste Collection ID,2 -5 Family,2,"$92,300.00 ",92300.00,"$3,115.16 ",3115.16
034-0146-0000,034-0146-0000,36 BALTIMORE ST,Providence,RI,2909,02909,100,"36 BALTIMORE ST, PROVIDENCE, 02909",41.83063942,-71.46177037,Waste Collection ID,Single Family,1,"$94,200.00 ",94200.00,"$3,179.28 ",3179.28
034-0155-0000,034-0155-0000,693 MANTON AVE,Providence,RI,2909,02909,68.49,"701 MANTON AV, PROVIDENCE, 02909",41.82945786,-71.46279502,City-owned Tax Sale,Residential Vacant Land,0,"$10,900.00 ",10900.00,$367.88 ,367.88
034-0156-0000,034-0156-0000,691 MANTON AVE,Providence,RI,2909,02909,68.49,"685 MANTON AV, PROVIDENCE, 02909",41.82937616,-71.46269422,City-owned Tax Sale,Residential Vacant Land,0,"$10,700.00 ",10700.00,$361.16 ,361.16
034-0163-0000,034-0163-0000,7 BALTIMORE ST,Providence,RI,2909,02909,100,"7 BALTIMORE ST, PROVIDENCE, 02909",41.83008329,-71.46255608,Waste Collection ID,2 -5 Family,2,"$90,200.00 ",90200.00,"$3,044.28 ",3044.28
034-0166-0000,034-0166-0000,6 CORTEZ ST,Providence,RI,2909,02909,100,"6 CORTEZ ST, PROVIDENCE",41.83063388,-71.46164837,City-owned Tax Sale,Residential Vacant Land,0,"$10,600.00 ",10600.00,$357.76 ,357.76
034-0196-0000,034-0196-0000,932 MANTON AVE,Providence,RI,2909,02909,100,"932 MANTON AV, PROVIDENCE, 02909",41.8337753,-71.46804768,City-owned Tax Sale,CI Vacant Land,0,"$24,000.00 ",24000.00,$882.00 ,882.00
034-0200-0000,034-0200-0000,962 MANTON AVE,Providence,RI,2909,02909,100,"962 MANTON AV, PROVIDENCE, 02909",41.83351314,-71.46901734,Waste Collection ID,Combination,2,"$89,600.00 ",89600.00,"$3,292.80 ",3292.80
034-0223-0000,034-0223-0000,16 CARL ST,Providence,RI,2909,02909,100,"16 CARL ST, PROVIDENCE",41.82880116,-71.46176807,City-owned Tax Sale,Residential Vacant Land,0,"$10,600.00 ",10600.00,$357.76 ,357.76
034-0276-0000,034-0276-0000,685 Manton Ave rear,Providence,RI,2909,02909,100,"685 MANTON AV, PROVIDENCE, 02909",41.82924274,-71.46216417,City-owned Tax Sale,Residential Vacant Land,0,"$17,300.00 ",17300.00,$583.88 ,583.88
034-0277-0000,034-0277-0000,673 Manton Ave rear,Providence,RI,2909,02909,100,"673 MANTON AV, PROVIDENCE, 02909",41.82894501,-71.46200027,City-owned Tax Sale,Residential Vacant Land,0,"$16,300.00 ",16300.00,$550.16 ,550.16
034-0288-0000,034-0288-0000,677 MANTON AVE,Providence,RI,2909,02909,100,"677 MANTON AV, PROVIDENCE, 02909",41.82912032,-71.46240958,City-owned Tax Sale,Residential Vacant Land,0,"$11,000.00 ",11000.00,$371.28 ,371.28
034-0309-0000,034-0309-0000,7 PALFREY PL,Providence,RI,2909,02909,100,"7 PALFREY PL, PROVIDENCE",41.83381385,-71.46764505,City-owned Tax Sale,Residential Vacant Land,0,"$11,600.00 ",11600.00,$391.52 ,391.52
034-0311-0000,034-0311-0000,682 MANTON AVE,Providence,RI,2909,02909,100,"682 MANTON AV, PROVIDENCE, 02909",41.8288493,-71.46244977,Waste Collection ID,Single Family,1,"$124,600.00 ",124600.00,"$2,398.56 ",2398.56
034-0346-0000,034-0346-0000,22 RIDGEWAY AVE,Providence,RI,2909,02909,100,"22 RIDGEWAY AV, PROVIDENCE, 02909",41.82857832,-71.45987158,City-owned Tax Sale,Residential Vacant Land,0,$500.00 ,500.00,$16.88 ,16.88
034-0399-0000,034-0399-0000,8 BALTIMORE ST,Providence,RI,2909,02909,100,"8 BALTIMORE ST, PROVIDENCE, 02909",41.83040358,-71.46295721,Waste Collection ID,Single Family,1,"$94,200.00 ",94200.00,"$1,813.36 ",1813.36
034-0410-0000,034-0410-0000,12 MANTON CT,Providence,RI,2909,02909,68.5,"16 MANTON CT, PROVIDENCE, 02909",41.83191854,-71.46365287,City-owned Tax Sale,Residential Vacant Land,0,"$17,300.00 ",17300.00,$583.88 ,583.88
034-0411-0000,034-0411-0000,8 MANTON CT,Providence,RI,2909,02909,68.49,"16 MANTON CT, PROVIDENCE, 02909",41.83191854,-71.46365287,City-owned Tax Sale,Residential Vacant Land,0,"$17,300.00 ",17300.00,$583.88 ,583.88
035-0025-0000,035-0025-0000,118 TOBEY ST,Providence,RI,2909,02909,100,"118 TOBEY ST, PROVIDENCE, 02909",41.81693324,-71.43468171,Waste Collection ID,2 -5 Family,3,"$165,800.00 ",165800.00,"$5,595.76 ",5595.76
035-0042-0000,035-0042-0000,97 Tobey St,Providence,RI,2909,02909,100,"97 TOBEY ST, PROVIDENCE, 02909",41.81743377,-71.43515377,Waste Collection ID,2 -5 Family,3,"$160,400.00 ",160400.00,"$5,413.52 ",5413.52
035-0151-0000,035-0151-0000,41 PARADE ST,Providence,RI,2909,02909,100,"41 PARADE ST, PROVIDENCE, 02909",41.81507672,-71.43261995,City-owned Tax Sale,Commercial II,68,"$2,318,100.00 ",2318100.00,"$85,190.20 ",85190.20
035-0327-0000,035-0327-0000,1814 WESTMINSTER ST,Providence,RI,2909,02909,100,"1814 WESTMINSTER ST, PROVIDENCE, 02909",41.81677657,-71.44271116,City-owned Tax Sale,CI Vacant Land,0,"$90,100.00 ",90100.00,"$3,311.20 ",3311.20
035-0444-0000,035-0444-0000,276 GROVE ST,Providence,RI,2909,02909,100,"276 GROVE ST, PROVIDENCE, 02909",41.82003437,-71.43894731,Waste Collection ID,Residential Vacant Land,2,"$46,900.00 ",46900.00,"$1,582.88 ",1582.88
035-0523-0000,035-0523-0000,1 BELL ST,Providence,RI,2909,02909,100,"1 BELL ST, PROVIDENCE, 02909",41.81865393,-71.43578093,Waste Collection ID,2 -5 Family,3,"$161,400.00 ",161400.00,"$3,106.96 ",3106.96
035-0524-0000,035-0524-0000,43 OAK ST,Providence,RI,2909,02909,100,"43 OAK ST, PROVIDENCE, 02909",41.81522162,-71.43473946,Waste Collection ID,Single Family,1,"$125,100.00 ",125100.00,"$2,408.20 ",2408.20
035-0531-0000,035-0531-0000,35 Oak St,Providence,RI,2909,02909,100,"35 OAK ST, PROVIDENCE, 02909",41.81545227,-71.43411206,City-owned Tax Sale,Residential Vacant Land,0,"$1,200.00 ",1200.00,$40.52 ,40.52
035-0532-0000,035-0532-0000,37 OAK ST,Providence,RI,2909,02909,100,"37 OAK ST, PROVIDENCE, 02909",41.8153006,-71.43418661,City-owned Tax Sale,Residential Vacant Land,0,"$1,200.00 ",1200.00,$40.52 ,40.52
035-0584-0000,035-0584-0000,514 BROADWAY ST,Providence,RI,2909,02909,100,"514 BROADWAY ST, PROVIDENCE, 02909",41.81816513,-71.43539669,Waste Collection ID,2 -5 Family,2,"$245,200.00 ",245200.00,"$8,275.52 ",8275.52
035-0588-0000,035-0588-0000,33 OAK ST,Providence,RI,2907,02907,100,"33 OAK ST, PROVIDENCE",41.81520355,-71.43513396,Waste Collection ID,2 -5 Family,,"$273,400.00 ",273400.00,"$5,262.96 ",5262.96
036-0088-0000,036-0088-0000,185 Ford St,Providence,RI,2909,02909,100,"185 FORD ST, PROVIDENCE, 02909",41.81063291,-71.43469685,Waste Collection ID,2 -5 Family,2,"$134,800.00 ",134800.00,"$4,549.52 ",4549.52
036-0194-0000,036-0194-0000,124 MESSER ST,Providence,RI,2909,02909,100,"124 MESSER ST, PROVIDENCE, 02909",41.81223304,-71.43564353,Waste Collection ID,2 -5 Family,3,"$147,300.00 ",147300.00,"$4,971.40 ",4971.40
036-0216-0000,036-0216-0000,226 Messer St,Providence,RI,2909,02909,100,"226 MESSER ST, PROVIDENCE",41.80972926,-71.43344077,Waste Collection ID,Single Family,1,"$270,500.00 ",270500.00,"$5,207.16 ",5207.16
036-0222-0000,036-0222-0000,152 SUPERIOR ST,Providence,RI,2909,02909,100,"152 SUPERIOR ST, PROVIDENCE, 02909",41.81074064,-71.43381942,Waste Collection ID,2 -5 Family,3,"$114,100.00 ",114100.00,"$3,850.88 ",3850.88
036-0255-0000,036-0255-0000,26 Wendell St,Providence,RI,2909,02909,79,"27 WENDELL ST, PROVIDENCE, 02909",41.81139219,-71.43252138,City-owned Tax Sale,Residential Vacant Land,0,"$22,600.00 ",22600.00,$762.76 ,762.76
036-0283-0000,036-0283-0000,93 SYCAMORE ST,Providence,RI,2909,02909,100,"93 SYCAMORE ST, PROVIDENCE, 02909",41.81309023,-71.43469028,Waste Collection ID,Combination,2,"$170,700.00 ",170700.00,"$6,273.24 ",6273.24
036-0298-0000,036-0298-0000,41 COWPER CT,Providence,RI,2909,02909,100,"41 COWPER CT, PROVIDENCE, 02909",41.81139805,-71.43474894,City-owned Tax Sale,Residential Vacant Land,0,"$18,100.00 ",18100.00,$610.88 ,610.88
036-0299-0000,036-0299-0000,158 FORD ST,Providence,RI,2909,02909,100,"158 FORD ST, PROVIDENCE, 02909",41.80998419,-71.43333929,City-owned Tax Sale,Residential Vacant Land,0,"$8,800.00 ",8800.00,$297.00 ,297.00
036-0319-0000,036-0319-0000,53 HUDSON ST,Providence,RI,2909,02909,100,"53 HUDSON ST, PROVIDENCE, 02909",41.81332048,-71.43423774,Waste Collection ID,2 -5 Family,3,"$283,900.00 ",283900.00,"$5,465.08 ",5465.08
037-0288-0000,037-0288-0000,49 ELLERY ST,Providence,RI,2909,02909,100,"49 ELLERY ST, PROVIDENCE, 02909",41.81213719,-71.43829634,Waste Collection ID,2 -5 Family,2,"$123,500.00 ",123500.00,"$4,168.16 ",4168.16
037-0461-0000,037-0461-0000,65 ROSEDALE ST,Providence,RI,2909,02909,100,"65 ROSEDALE ST, PROVIDENCE, 02909",41.81062518,-71.4376949,Waste Collection ID,2 -5 Family,3,"$172,900.00 ",172900.00,"$5,835.40 ",5835.40
037-0467-REVO,0370467REVO,"70 Rosedale St, Unit REVO",Providence,RI,2909,02909,100,"70 ROSEDALE ST, PROVIDENCE, 02909",41.81040272,-71.43786533,Unconfirmed Vacated,2 -5 Family,,"$126,100.00 ",126100.00,"$4,255.88 ",4255.88
037-0474-0000,037-0474-0000,65 UNION AVE,Providence,RI,2909,02909,100,"65 UNION AV, PROVIDENCE, 02909",41.80963064,-71.43768623,Waste Collection ID,2 -5 Family,2,"$63,100.00 ",63100.00,"$2,129.64 ",2129.64
037-0475-0000,037-0475-0000,67 UNION AVE,Providence,RI,2909,02909,100,"67 UNION AV, PROVIDENCE, 02909",41.80956359,-71.43779635,Waste Collection ID,2 -5 Family,3,"$122,300.00 ",122300.00,"$2,354.28 ",2354.28
037-0498-0000,037-0498-0000,97 ELLERY ST,Providence,RI,2909,02909,68.5,"95 ELLERY ST, PROVIDENCE, 02909",41.80986475,-71.43839561,City-owned Tax Sale,Residential Vacant Land,0,"$11,500.00 ",11500.00,$388.16 ,388.16
